id,target
boostcamp-sts-v1-test-698,4.3
boostcamp-sts-v1-test-699,0.2
boostcamp-sts-v1-test-700,4.7
boostcamp-sts-v1-test-701,0.7
boostcamp-sts-v1-test-702,2.2
boostcamp-sts-v1-test-703,1.8
boostcamp-sts-v1-test-704,3.0
boostcamp-sts-v1-test-705,3.3
boostcamp-sts-v1-test-706,2.9
boostcamp-sts-v1-test-707,3.1
boostcamp-sts-v1-test-708,3.2
boostcamp-sts-v1-test-709,4.6
boostcamp-sts-v1-test-710,0.3
boostcamp-sts-v1-test-711,2.9
boostcamp-sts-v1-test-712,4.6
boostcamp-sts-v1-test-713,3.2
boostcamp-sts-v1-test-714,3.3
boostcamp-sts-v1-test-715,-0.1
boostcamp-sts-v1-test-716,3.5
boostcamp-sts-v1-test-717,4.5
boostcamp-sts-v1-test-718,4.3
boostcamp-sts-v1-test-719,4.5
boostcamp-sts-v1-test-720,4.4
boostcamp-sts-v1-test-721,4.6
boostcamp-sts-v1-test-722,0.3
boostcamp-sts-v1-test-723,-0.1
boostcamp-sts-v1-test-724,0.2
boostcamp-sts-v1-test-725,1.2
boostcamp-sts-v1-test-726,2.4
boostcamp-sts-v1-test-727,4.5
boostcamp-sts-v1-test-728,4.1
boostcamp-sts-v1-test-729,4.4
boostcamp-sts-v1-test-730,2.4
boostcamp-sts-v1-test-731,2.0
boostcamp-sts-v1-test-732,3.2
boostcamp-sts-v1-test-733,4.2
boostcamp-sts-v1-test-734,1.8
boostcamp-sts-v1-test-735,4.5
boostcamp-sts-v1-test-736,3.2
boostcamp-sts-v1-test-737,4.5
boostcamp-sts-v1-test-738,3.1
boostcamp-sts-v1-test-739,2.3
boostcamp-sts-v1-test-740,2.9
boostcamp-sts-v1-test-741,1.2
boostcamp-sts-v1-test-742,2.8
boostcamp-sts-v1-test-743,4.6
boostcamp-sts-v1-test-744,3.6
boostcamp-sts-v1-test-745,3.5
boostcamp-sts-v1-test-746,3.8
boostcamp-sts-v1-test-747,2.7
boostcamp-sts-v1-test-748,4.1
boostcamp-sts-v1-test-749,2.2
boostcamp-sts-v1-test-750,4.5
boostcamp-sts-v1-test-751,4.4
boostcamp-sts-v1-test-752,-0.2
boostcamp-sts-v1-test-753,1.8
boostcamp-sts-v1-test-754,0.7
boostcamp-sts-v1-test-755,2.9
boostcamp-sts-v1-test-756,4.0
boostcamp-sts-v1-test-757,3.4
boostcamp-sts-v1-test-758,3.5
boostcamp-sts-v1-test-759,1.1
boostcamp-sts-v1-test-760,4.3
boostcamp-sts-v1-test-761,1.8
boostcamp-sts-v1-test-762,4.2
boostcamp-sts-v1-test-763,4.6
boostcamp-sts-v1-test-764,4.1
boostcamp-sts-v1-test-765,-0.1
boostcamp-sts-v1-test-766,2.6
boostcamp-sts-v1-test-767,3.5
boostcamp-sts-v1-test-768,4.6
boostcamp-sts-v1-test-769,2.3
boostcamp-sts-v1-test-770,4.7
boostcamp-sts-v1-test-771,3.9
boostcamp-sts-v1-test-772,0.5
boostcamp-sts-v1-test-773,2.1
boostcamp-sts-v1-test-774,0.1
boostcamp-sts-v1-test-775,4.0
boostcamp-sts-v1-test-776,4.3
boostcamp-sts-v1-test-777,4.2
boostcamp-sts-v1-test-778,3.5
boostcamp-sts-v1-test-779,1.3
boostcamp-sts-v1-test-780,1.1
boostcamp-sts-v1-test-781,3.8
boostcamp-sts-v1-test-782,0.7
boostcamp-sts-v1-test-783,4.5
boostcamp-sts-v1-test-784,4.5
boostcamp-sts-v1-test-785,2.8
boostcamp-sts-v1-test-786,2.3
boostcamp-sts-v1-test-787,4.1
boostcamp-sts-v1-test-788,2.3
boostcamp-sts-v1-test-789,0.0
boostcamp-sts-v1-test-790,1.6
boostcamp-sts-v1-test-791,2.9
boostcamp-sts-v1-test-792,1.7
boostcamp-sts-v1-test-793,0.8
boostcamp-sts-v1-test-794,2.9
boostcamp-sts-v1-test-795,4.5
boostcamp-sts-v1-test-796,3.4
boostcamp-sts-v1-test-797,3.3
boostcamp-sts-v1-test-798,0.3
boostcamp-sts-v1-test-799,3.3
boostcamp-sts-v1-test-800,0.1
boostcamp-sts-v1-test-801,2.5
boostcamp-sts-v1-test-802,3.8
boostcamp-sts-v1-test-803,3.2
boostcamp-sts-v1-test-804,2.9
boostcamp-sts-v1-test-805,0.1
boostcamp-sts-v1-test-806,1.2
boostcamp-sts-v1-test-807,3.1
boostcamp-sts-v1-test-808,3.9
boostcamp-sts-v1-test-809,3.3
boostcamp-sts-v1-test-810,4.4
boostcamp-sts-v1-test-811,4.0
boostcamp-sts-v1-test-812,1.8
boostcamp-sts-v1-test-813,4.2
boostcamp-sts-v1-test-814,2.1
boostcamp-sts-v1-test-815,1.2
boostcamp-sts-v1-test-816,2.1
boostcamp-sts-v1-test-817,1.9
boostcamp-sts-v1-test-818,4.2
boostcamp-sts-v1-test-819,4.4
boostcamp-sts-v1-test-820,0.9
boostcamp-sts-v1-test-821,1.4
boostcamp-sts-v1-test-822,2.1
boostcamp-sts-v1-test-823,3.9
boostcamp-sts-v1-test-824,0.3
boostcamp-sts-v1-test-825,1.2
boostcamp-sts-v1-test-826,4.1
boostcamp-sts-v1-test-827,4.6
boostcamp-sts-v1-test-828,3.5
boostcamp-sts-v1-test-829,3.5
boostcamp-sts-v1-test-830,1.9
boostcamp-sts-v1-test-831,1.2
boostcamp-sts-v1-test-832,3.4
boostcamp-sts-v1-test-833,1.4
boostcamp-sts-v1-test-834,2.5
boostcamp-sts-v1-test-835,2.0
boostcamp-sts-v1-test-836,4.5
boostcamp-sts-v1-test-837,4.1
boostcamp-sts-v1-test-838,4.0
boostcamp-sts-v1-test-839,0.7
boostcamp-sts-v1-test-840,1.3
boostcamp-sts-v1-test-841,4.5
boostcamp-sts-v1-test-842,2.8
boostcamp-sts-v1-test-843,4.5
boostcamp-sts-v1-test-844,0.9
boostcamp-sts-v1-test-845,4.0
boostcamp-sts-v1-test-846,4.4
boostcamp-sts-v1-test-847,4.3
boostcamp-sts-v1-test-848,4.4
boostcamp-sts-v1-test-849,0.8
boostcamp-sts-v1-test-850,1.9
boostcamp-sts-v1-test-851,1.3
boostcamp-sts-v1-test-852,4.3
boostcamp-sts-v1-test-853,1.3
boostcamp-sts-v1-test-854,4.5
boostcamp-sts-v1-test-855,4.2
boostcamp-sts-v1-test-856,1.4
boostcamp-sts-v1-test-857,0.5
boostcamp-sts-v1-test-858,1.3
boostcamp-sts-v1-test-859,1.5
boostcamp-sts-v1-test-860,4.7
boostcamp-sts-v1-test-861,2.1
boostcamp-sts-v1-test-862,3.3
boostcamp-sts-v1-test-863,4.4
boostcamp-sts-v1-test-864,4.3
boostcamp-sts-v1-test-865,3.4
boostcamp-sts-v1-test-866,1.0
boostcamp-sts-v1-test-867,0.0
boostcamp-sts-v1-test-868,3.7
boostcamp-sts-v1-test-869,0.4
boostcamp-sts-v1-test-870,4.6
boostcamp-sts-v1-test-871,3.8
boostcamp-sts-v1-test-872,1.0
boostcamp-sts-v1-test-873,3.9
boostcamp-sts-v1-test-874,2.4
boostcamp-sts-v1-test-875,1.1
boostcamp-sts-v1-test-876,4.7
boostcamp-sts-v1-test-877,0.9
boostcamp-sts-v1-test-878,4.0
boostcamp-sts-v1-test-879,2.0
boostcamp-sts-v1-test-880,4.6
boostcamp-sts-v1-test-881,4.4
boostcamp-sts-v1-test-882,0.9
boostcamp-sts-v1-test-883,4.1
boostcamp-sts-v1-test-884,3.8
boostcamp-sts-v1-test-885,4.3
boostcamp-sts-v1-test-886,2.6
boostcamp-sts-v1-test-887,4.1
boostcamp-sts-v1-test-888,3.0
boostcamp-sts-v1-test-889,4.6
boostcamp-sts-v1-test-890,4.4
boostcamp-sts-v1-test-891,3.0
boostcamp-sts-v1-test-892,1.8
boostcamp-sts-v1-test-893,4.1
boostcamp-sts-v1-test-894,0.7
boostcamp-sts-v1-test-895,4.2
boostcamp-sts-v1-test-896,3.0
boostcamp-sts-v1-test-897,2.3
boostcamp-sts-v1-test-898,-0.2
boostcamp-sts-v1-test-899,3.9
boostcamp-sts-v1-test-900,0.6
boostcamp-sts-v1-test-901,2.0
boostcamp-sts-v1-test-902,1.5
boostcamp-sts-v1-test-903,4.1
boostcamp-sts-v1-test-904,2.7
boostcamp-sts-v1-test-905,3.5
boostcamp-sts-v1-test-906,4.2
boostcamp-sts-v1-test-907,1.2
boostcamp-sts-v1-test-908,0.6
boostcamp-sts-v1-test-909,4.1
boostcamp-sts-v1-test-910,4.2
boostcamp-sts-v1-test-911,0.6
boostcamp-sts-v1-test-912,3.1
boostcamp-sts-v1-test-913,4.4
boostcamp-sts-v1-test-914,1.8
boostcamp-sts-v1-test-915,2.7
boostcamp-sts-v1-test-916,3.0
boostcamp-sts-v1-test-917,4.3
boostcamp-sts-v1-test-918,4.6
boostcamp-sts-v1-test-919,4.6
boostcamp-sts-v1-test-920,4.0
boostcamp-sts-v1-test-921,4.0
boostcamp-sts-v1-test-922,3.4
boostcamp-sts-v1-test-923,4.6
boostcamp-sts-v1-test-924,4.7
boostcamp-sts-v1-test-925,0.8
boostcamp-sts-v1-test-926,1.5
boostcamp-sts-v1-test-927,4.4
boostcamp-sts-v1-test-928,4.6
boostcamp-sts-v1-test-929,4.6
boostcamp-sts-v1-test-930,4.7
boostcamp-sts-v1-test-931,4.0
boostcamp-sts-v1-test-932,2.2
boostcamp-sts-v1-test-933,2.0
boostcamp-sts-v1-test-934,4.6
boostcamp-sts-v1-test-935,-0.1
boostcamp-sts-v1-test-936,2.5
boostcamp-sts-v1-test-937,4.2
boostcamp-sts-v1-test-938,1.6
boostcamp-sts-v1-test-939,3.9
boostcamp-sts-v1-test-940,4.6
boostcamp-sts-v1-test-941,4.4
boostcamp-sts-v1-test-942,3.8
boostcamp-sts-v1-test-943,2.0
boostcamp-sts-v1-test-944,3.9
boostcamp-sts-v1-test-945,-0.1
boostcamp-sts-v1-test-946,0.5
boostcamp-sts-v1-test-947,2.4
boostcamp-sts-v1-test-948,4.5
boostcamp-sts-v1-test-949,3.9
boostcamp-sts-v1-test-950,3.7
boostcamp-sts-v1-test-951,3.9
boostcamp-sts-v1-test-952,0.3
boostcamp-sts-v1-test-953,4.5
boostcamp-sts-v1-test-954,4.0
boostcamp-sts-v1-test-955,4.7
boostcamp-sts-v1-test-956,1.7
boostcamp-sts-v1-test-957,2.5
boostcamp-sts-v1-test-958,2.7
boostcamp-sts-v1-test-959,2.1
boostcamp-sts-v1-test-960,4.3
boostcamp-sts-v1-test-961,3.9
boostcamp-sts-v1-test-962,3.9
boostcamp-sts-v1-test-963,4.7
boostcamp-sts-v1-test-964,4.4
boostcamp-sts-v1-test-965,3.3
boostcamp-sts-v1-test-966,0.9
boostcamp-sts-v1-test-967,3.4
boostcamp-sts-v1-test-968,4.1
boostcamp-sts-v1-test-969,0.1
boostcamp-sts-v1-test-970,2.0
boostcamp-sts-v1-test-971,1.5
boostcamp-sts-v1-test-972,1.2
boostcamp-sts-v1-test-973,3.6
boostcamp-sts-v1-test-974,3.3
boostcamp-sts-v1-test-975,1.6
boostcamp-sts-v1-test-976,1.9
boostcamp-sts-v1-test-977,3.5
boostcamp-sts-v1-test-978,3.7
boostcamp-sts-v1-test-979,4.1
boostcamp-sts-v1-test-980,1.5
boostcamp-sts-v1-test-981,3.0
boostcamp-sts-v1-test-982,4.4
boostcamp-sts-v1-test-983,1.5
boostcamp-sts-v1-test-984,4.5
boostcamp-sts-v1-test-985,1.7
boostcamp-sts-v1-test-986,1.4
boostcamp-sts-v1-test-987,3.7
boostcamp-sts-v1-test-988,4.6
boostcamp-sts-v1-test-989,3.5
boostcamp-sts-v1-test-990,1.9
boostcamp-sts-v1-test-991,4.6
boostcamp-sts-v1-test-992,4.5
boostcamp-sts-v1-test-993,1.3
boostcamp-sts-v1-test-994,2.8
boostcamp-sts-v1-test-995,1.3
boostcamp-sts-v1-test-996,2.8
boostcamp-sts-v1-test-997,3.1
boostcamp-sts-v1-test-998,3.6
boostcamp-sts-v1-test-999,3.6
boostcamp-sts-v1-test-1000,4.4
boostcamp-sts-v1-test-1001,4.4
boostcamp-sts-v1-test-1002,1.4
boostcamp-sts-v1-test-1003,4.0
boostcamp-sts-v1-test-1004,4.6
boostcamp-sts-v1-test-1005,2.9
boostcamp-sts-v1-test-1006,4.1
boostcamp-sts-v1-test-1007,0.0
boostcamp-sts-v1-test-1008,0.7
boostcamp-sts-v1-test-1009,1.2
boostcamp-sts-v1-test-1010,0.2
boostcamp-sts-v1-test-1011,4.6
boostcamp-sts-v1-test-1012,0.8
boostcamp-sts-v1-test-1013,2.9
boostcamp-sts-v1-test-1014,4.1
boostcamp-sts-v1-test-1015,3.4
boostcamp-sts-v1-test-1016,3.9
boostcamp-sts-v1-test-1017,4.6
boostcamp-sts-v1-test-1018,0.8
boostcamp-sts-v1-test-1019,3.9
boostcamp-sts-v1-test-1020,3.7
boostcamp-sts-v1-test-1021,1.0
boostcamp-sts-v1-test-1022,1.2
boostcamp-sts-v1-test-1023,3.9
boostcamp-sts-v1-test-1024,4.0
boostcamp-sts-v1-test-1025,4.1
boostcamp-sts-v1-test-1026,1.2
boostcamp-sts-v1-test-1027,4.2
boostcamp-sts-v1-test-1028,1.0
boostcamp-sts-v1-test-1029,4.6
boostcamp-sts-v1-test-1030,0.8
boostcamp-sts-v1-test-1031,4.7
boostcamp-sts-v1-test-1032,1.8
boostcamp-sts-v1-test-1033,4.6
boostcamp-sts-v1-test-1034,4.0
boostcamp-sts-v1-test-1035,1.6
boostcamp-sts-v1-test-1036,2.5
boostcamp-sts-v1-test-1037,0.3
boostcamp-sts-v1-test-1038,3.1
boostcamp-sts-v1-test-1039,4.6
boostcamp-sts-v1-test-1040,4.0
boostcamp-sts-v1-test-1041,1.0
boostcamp-sts-v1-test-1042,3.9
boostcamp-sts-v1-test-1043,3.9
boostcamp-sts-v1-test-1044,3.2
boostcamp-sts-v1-test-1045,4.4
boostcamp-sts-v1-test-1046,4.5
boostcamp-sts-v1-test-1047,4.1
boostcamp-sts-v1-test-1048,1.1
boostcamp-sts-v1-test-1049,0.9
boostcamp-sts-v1-test-1050,4.5
boostcamp-sts-v1-test-1051,4.4
boostcamp-sts-v1-test-1052,1.8
boostcamp-sts-v1-test-1053,0.0
boostcamp-sts-v1-test-1054,0.8
boostcamp-sts-v1-test-1055,4.4
boostcamp-sts-v1-test-1056,4.5
boostcamp-sts-v1-test-1057,1.2
boostcamp-sts-v1-test-1058,1.5
boostcamp-sts-v1-test-1059,4.1
boostcamp-sts-v1-test-1060,2.8
boostcamp-sts-v1-test-1061,2.1
boostcamp-sts-v1-test-1062,4.7
boostcamp-sts-v1-test-1063,3.9
boostcamp-sts-v1-test-1064,0.7
boostcamp-sts-v1-test-1065,0.7
boostcamp-sts-v1-test-1066,2.6
boostcamp-sts-v1-test-1067,3.8
boostcamp-sts-v1-test-1068,4.0
boostcamp-sts-v1-test-1069,2.6
boostcamp-sts-v1-test-1070,4.4
boostcamp-sts-v1-test-1071,0.4
boostcamp-sts-v1-test-1072,4.7
boostcamp-sts-v1-test-1073,1.4
boostcamp-sts-v1-test-1074,4.6
boostcamp-sts-v1-test-1075,2.4
boostcamp-sts-v1-test-1076,3.9
boostcamp-sts-v1-test-1077,-0.1
boostcamp-sts-v1-test-1078,4.1
boostcamp-sts-v1-test-1079,3.4
boostcamp-sts-v1-test-1080,4.4
boostcamp-sts-v1-test-1081,3.8
boostcamp-sts-v1-test-1082,2.1
boostcamp-sts-v1-test-1083,1.4
boostcamp-sts-v1-test-1084,1.2
boostcamp-sts-v1-test-1085,3.0
boostcamp-sts-v1-test-1086,1.9
boostcamp-sts-v1-test-1087,4.0
boostcamp-sts-v1-test-1088,3.4
boostcamp-sts-v1-test-1089,0.8
boostcamp-sts-v1-test-1090,-0.1
boostcamp-sts-v1-test-1091,4.6
boostcamp-sts-v1-test-1092,3.2
boostcamp-sts-v1-test-1093,4.3
boostcamp-sts-v1-test-1094,4.5
boostcamp-sts-v1-test-1095,1.7
boostcamp-sts-v1-test-1096,4.7
boostcamp-sts-v1-test-1097,4.2
boostcamp-sts-v1-test-1098,4.1
boostcamp-sts-v1-test-1099,4.7
